,abordagem,size_page,precision_query,recall_query,f1-score_query,ndcg_query,precision_sinonimos,recall_sinonimos,f1-score_sinonimos,ndcg_sinonimos,precision_erros_digitacao,recall_erros_digitacao,f1-score_erros_digitacao,ndcg_erros_digitacao,precision_reordenados,recall_reordenados,f1-score_reordenados,ndcg_reordenados
24,all_mini,3,0.6666666666666666,0.16666666666666666,0.26666666666666666,1.0,0.0,0.0,0,0,0.6666666666666666,0.16666666666666666,0.26666666666666666,1.0,0.6666666666666666,0.16666666666666666,0.26666666666666666,1.0
25,q_bv2,3,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.9197207891481876,0.0,0.0,0,0.5,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.9514426589871553,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.6934264036172708
26,mpnet,3,0.3333333333333333,0.08333333333333333,0.13333333333333333,1.0,0.0,0.0,0,0,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.6309297535714574,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.6309297535714574
27,labase,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
28,all_mini,3,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.8145672023038535,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.8145672023038535,0.0,0.0,0,1.0,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.8145672023038535
29,q_bv2,3,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.8145672023038535,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.8145672023038535,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.8145672023038535,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.8145672023038535
30,mpnet,3,1.0,0.21428571428571427,0.35294117647058826,1.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.21428571428571427,0.35294117647058826,1.0
31,labase,3,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.8145672023038535,0.0,0.0,0,0,0.0,0.0,0,1.0,0.3333333333333333,0.07142857142857142,0.11764705882352941,0.6590018048024133
32,all_mini,3,0.6666666666666666,0.07692307692307693,0.13793103448275862,0.8145672023038535,0.3333333333333333,0.038461538461538464,0.06896551724137931,1.0,0.6666666666666666,0.07692307692307693,0.13793103448275862,0.8145672023038535,0.3333333333333333,0.038461538461538464,0.06896551724137931,0.8213137146137828
33,q_bv2,3,0.3333333333333333,0.038461538461538464,0.06896551724137931,0.8213137146137828,0.3333333333333333,0.038461538461538464,0.06896551724137931,0.5,0.6666666666666666,0.07692307692307693,0.13793103448275862,0.8145672023038535,0.6666666666666666,0.07692307692307693,0.13793103448275862,0.8145672023038535
34,mpnet,3,0.0,0.0,0,1.0,0.6666666666666666,0.07692307692307693,0.13793103448275862,0.8145672023038535,0.6666666666666666,0.07692307692307693,0.13793103448275862,0.8145672023038535,0.3333333333333333,0.038461538461538464,0.06896551724137931,0.8213137146137828
35,labase,3,0.3333333333333333,0.038461538461538464,0.06896551724137931,0.7579237460681981,0.0,0.0,0,0.5,0.3333333333333333,0.038461538461538464,0.06896551724137931,0.7579237460681981,0.3333333333333333,0.038461538461538464,0.06896551724137931,0.7579237460681981
36,all_mini,3,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
37,q_bv2,3,0.0,0.0,0,1.0,0.0,0.0,0,0.9197207891481876,0.0,0.0,0,1.0,0.0,0.0,0,1.0
38,mpnet,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1.0
39,labase,3,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
40,all_mini,3,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1.0,0.6666666666666666,0.5,0.5714285714285715,1.0,0.6666666666666666,0.5,0.5714285714285715,1.0
41,q_bv2,3,1.0,0.75,0.8571428571428571,1.0,0.6666666666666666,0.5,0.5714285714285715,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1.0
42,mpnet,3,1.0,0.75,0.8571428571428571,1.0,0.0,0.0,0,1.0,0.6666666666666666,0.5,0.5714285714285715,1.0,1.0,0.75,0.8571428571428571,1.0
43,labase,3,0.6666666666666666,0.5,0.5714285714285715,1.0,0.0,0.0,0,0,0.6666666666666666,0.5,0.5714285714285715,1.0,0.6666666666666666,0.5,0.5714285714285715,0.9514426589871553
44,all_mini,3,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0,0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0
45,q_bv2,3,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0,0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0
46,mpnet,3,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.9639404333166532,0.0,0.0,0,0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0
47,labase,3,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0
48,all_mini,3,0.3333333333333333,0.14285714285714285,0.2,1.0,0.6666666666666666,0.2857142857142857,0.4,0.9514426589871553,0.0,0.0,0,0,0.3333333333333333,0.14285714285714285,0.2,1.0
49,q_bv2,3,0.3333333333333333,0.14285714285714285,0.2,1.0,0.6666666666666666,0.2857142857142857,0.4,1.0,0.0,0.0,0,0,0.3333333333333333,0.14285714285714285,0.2,1.0
50,mpnet,3,1.0,0.42857142857142855,0.6,1.0,0.0,0.0,0,0,0.3333333333333333,0.14285714285714285,0.2,1.0,1.0,0.42857142857142855,0.6,1.0
51,labase,3,0.3333333333333333,0.14285714285714285,0.2,1.0,1.0,0.42857142857142855,0.6,1.0,0.3333333333333333,0.14285714285714285,0.2,1.0,0.6666666666666666,0.2857142857142857,0.4,0.9514426589871553
52,all_mini,3,0.6666666666666666,0.2857142857142857,0.4,1.0,0.0,0.0,0,1.0,0.6666666666666666,0.2857142857142857,0.4,1.0,0.6666666666666666,0.2857142857142857,0.4,0.9514426589871553
53,q_bv2,3,0.3333333333333333,0.14285714285714285,0.2,1.0,0.3333333333333333,0.14285714285714285,0.2,0.7967075809905066,0.3333333333333333,0.14285714285714285,0.2,1.0,0.3333333333333333,0.14285714285714285,0.2,1.0
54,mpnet,3,1.0,0.42857142857142855,0.6,1.0,0.0,0.0,0,0.9197207891481876,1.0,0.42857142857142855,0.6,1.0,1.0,0.42857142857142855,0.6,1.0
55,labase,3,0.6666666666666666,0.2857142857142857,0.4,0.9514426589871553,0.0,0.0,0,1.0,0.3333333333333333,0.14285714285714285,0.2,0.8213137146137828,0.6666666666666666,0.2857142857142857,0.4,0.9514426589871553
56,all_mini,3,1.0,0.06382978723404255,0.12,1.0,0.0,0.0,0,0,1.0,0.06382978723404255,0.12,1.0,1.0,0.06382978723404255,0.12,1.0
57,q_bv2,3,1.0,0.06382978723404255,0.12,1.0,0.0,0.0,0,0,1.0,0.06382978723404255,0.12,1.0,1.0,0.06382978723404255,0.12,1.0
58,mpnet,3,1.0,0.06382978723404255,0.12,1.0,0.0,0.0,0,0,1.0,0.06382978723404255,0.12,1.0,1.0,0.06382978723404255,0.12,1.0
59,labase,3,1.0,0.06382978723404255,0.12,1.0,0.0,0.0,0,0.6934264036172708,1.0,0.06382978723404255,0.12,1.0,1.0,0.06382978723404255,0.12,1.0
60,all_mini,3,0.6666666666666666,0.5,0.5714285714285715,1.0,0.0,0.0,0,0,0.3333333333333333,0.25,0.28571428571428575,1.0,0.6666666666666666,0.5,0.5714285714285715,1.0
61,q_bv2,3,0.6666666666666666,0.5,0.5714285714285715,1.0,0.0,0.0,0,0,0.3333333333333333,0.25,0.28571428571428575,0.6309297535714574,0.6666666666666666,0.5,0.5714285714285715,1.0
62,mpnet,3,1.0,0.75,0.8571428571428571,1.0,0.0,0.0,0,0,1.0,0.75,0.8571428571428571,1.0,1.0,0.75,0.8571428571428571,1.0
63,labase,3,0.6666666666666666,0.5,0.5714285714285715,1.0,0.0,0.0,0,0,0.6666666666666666,0.5,0.5714285714285715,1.0,0.6666666666666666,0.5,0.5714285714285715,1.0
64,all_mini,3,0.3333333333333333,0.25,0.28571428571428575,0.8213137146137828,0.0,0.0,0,0,0.6666666666666666,0.5,0.5714285714285715,0.8145672023038535,0.3333333333333333,0.25,0.28571428571428575,0.8213137146137828
65,q_bv2,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.6666666666666666,0.5,0.5714285714285715,1.0,0.0,0.0,0,1.0
66,mpnet,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.3333333333333333,0.25,0.28571428571428575,0.6885288809404666,0.0,0.0,0,1.0
67,labase,3,0.3333333333333333,0.25,0.28571428571428575,0.7579237460681981,0.0,0.0,0,0,0.0,0.0,0,1.0,0.3333333333333333,0.25,0.28571428571428575,1.0
68,all_mini,3,1.0,0.6,0.7499999999999999,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,1.0,0.6,0.7499999999999999,1.0
69,q_bv2,3,1.0,0.6,0.7499999999999999,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0.6309297535714575,1.0,0.6,0.7499999999999999,1.0
70,mpnet,3,1.0,0.6,0.7499999999999999,1.0,0.0,0.0,0,0,1.0,0.6,0.7499999999999999,1.0,1.0,0.6,0.7499999999999999,1.0
71,labase,3,1.0,0.6,0.7499999999999999,1.0,0.6666666666666666,0.4,0.5,0.6934264036172708,1.0,0.6,0.7499999999999999,1.0,1.0,0.6,0.7499999999999999,1.0
72,all_mini,3,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
73,q_bv2,3,0.0,0.0,0,1.0,0.6666666666666666,0.2,0.30769230769230765,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
74,mpnet,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
75,labase,3,0.0,0.0,0,1.0,0.0,0.0,0,0.6934264036172708,0.0,0.0,0,1.0,0.0,0.0,0,1.0
76,all_mini,3,1.0,0.23076923076923078,0.375,1.0,0.0,0.0,0,0,1.0,0.23076923076923078,0.375,1.0,1.0,0.23076923076923078,0.375,1.0
77,q_bv2,3,1.0,0.23076923076923078,0.375,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0.6309297535714575,1.0,0.23076923076923078,0.375,1.0
78,mpnet,3,1.0,0.23076923076923078,0.375,1.0,0.0,0.0,0,0,1.0,0.23076923076923078,0.375,1.0,1.0,0.23076923076923078,0.375,1.0
79,labase,3,1.0,0.23076923076923078,0.375,1.0,0.0,0.0,0,0,1.0,0.23076923076923078,0.375,1.0,1.0,0.23076923076923078,0.375,1.0
80,all_mini,3,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.7579237460681981,0.0,0.0,0,0,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.7579237460681981,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.7579237460681981
81,q_bv2,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
82,mpnet,3,0.3333333333333333,0.09090909090909091,0.14285714285714288,1.0,0.0,0.0,0,0,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.9639404333166532,0.3333333333333333,0.09090909090909091,0.14285714285714288,1.0
83,labase,3,0.6666666666666666,0.18181818181818182,0.28571428571428575,1.0,0.3333333333333333,0.09090909090909091,0.14285714285714288,1.0,0.6666666666666666,0.18181818181818182,0.28571428571428575,1.0,0.6666666666666666,0.18181818181818182,0.28571428571428575,1.0
84,all_mini,3,1.0,0.2727272727272727,0.42857142857142855,1.0,0.0,0.0,0,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0
85,q_bv2,3,0.6666666666666666,0.18181818181818182,0.28571428571428575,1.0,0.0,0.0,0,0,0.6666666666666666,0.18181818181818182,0.28571428571428575,1.0,0.6666666666666666,0.18181818181818182,0.28571428571428575,1.0
86,mpnet,3,1.0,0.2727272727272727,0.42857142857142855,1.0,0.0,0.0,0,0.6309297535714575,1.0,0.2727272727272727,0.42857142857142855,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0
87,labase,3,1.0,0.2727272727272727,0.42857142857142855,1.0,0.0,0.0,0,0,1.0,0.2727272727272727,0.42857142857142855,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0
88,all_mini,3,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.3333333333333333,0.07692307692307693,0.125,0.5,0.0,0.0,0,1.0
89,q_bv2,3,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.3333333333333333,0.07692307692307693,0.125,0.5,0.0,0.0,0,1.0
90,mpnet,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.3333333333333333,0.07692307692307693,0.125,1.0,0.0,0.0,0,1.0
91,labase,3,0.3333333333333333,0.07692307692307693,0.125,1.0,0.0,0.0,0,0,0.3333333333333333,0.07692307692307693,0.125,1.0,0.3333333333333333,0.07692307692307693,0.125,1.0
92,all_mini,3,1.0,0.15,0.2608695652173913,1.0,0.6666666666666666,0.1,0.1739130434782609,1.0,1.0,0.15,0.2608695652173913,1.0,1.0,0.15,0.2608695652173913,1.0
93,q_bv2,3,1.0,0.15,0.2608695652173913,1.0,0.3333333333333333,0.05,0.08695652173913045,1.0,1.0,0.15,0.2608695652173913,1.0,1.0,0.15,0.2608695652173913,1.0
94,mpnet,3,0.6666666666666666,0.1,0.1739130434782609,1.0,0.0,0.0,0,0,0.6666666666666666,0.1,0.1739130434782609,1.0,1.0,0.15,0.2608695652173913,1.0
95,labase,3,0.6666666666666666,0.1,0.1739130434782609,0.9514426589871553,0.6666666666666666,0.1,0.1739130434782609,0.9514426589871553,1.0,0.15,0.2608695652173913,1.0,0.6666666666666666,0.1,0.1739130434782609,0.9514426589871553
96,all_mini,3,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
97,q_bv2,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
98,mpnet,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,0.9197207891481876,0.0,0.0,0,1.0
99,labase,3,0.0,0.0,0,1.0,0.6666666666666666,0.5,0.5714285714285715,0.6934264036172708,0.0,0.0,0,1.0,0.0,0.0,0,1.0
100,all_mini,3,1.0,0.17647058823529413,0.3,1.0,0.0,0.0,0,1.0,1.0,0.17647058823529413,0.3,1.0,1.0,0.17647058823529413,0.3,1.0
101,q_bv2,3,1.0,0.17647058823529413,0.3,1.0,0.0,0.0,0,0,1.0,0.17647058823529413,0.3,1.0,1.0,0.17647058823529413,0.3,1.0
102,mpnet,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,0.3333333333333333,0.058823529411764705,0.1,1.0
103,labase,3,0.6666666666666666,0.11764705882352941,0.2,1.0,0.0,0.0,0,0,0.6666666666666666,0.11764705882352941,0.2,1.0,1.0,0.17647058823529413,0.3,1.0
104,all_mini,3,1.0,0.25,0.4,1.0,0.6666666666666666,0.16666666666666666,0.26666666666666666,1.0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0
105,q_bv2,3,1.0,0.25,0.4,1.0,0.0,0.0,0,0,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0
106,mpnet,3,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.9514426589871553,0.0,0.0,0,0.6934264036172708,1.0,0.25,0.4,1.0,1.0,0.25,0.4,1.0
107,labase,3,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.9514426589871553,0.0,0.0,0,1.0,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.9514426589871553,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.9514426589871553
108,all_mini,3,1.0,0.2727272727272727,0.42857142857142855,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0
109,q_bv2,3,1.0,0.2727272727272727,0.42857142857142855,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.8213137146137828,1.0,0.2727272727272727,0.42857142857142855,1.0
110,mpnet,3,1.0,0.2727272727272727,0.42857142857142855,1.0,0.0,0.0,0,0,0.0,0.0,0,0.6934264036172708,1.0,0.2727272727272727,0.42857142857142855,1.0
111,labase,3,1.0,0.2727272727272727,0.42857142857142855,1.0,0.0,0.0,0,0,1.0,0.2727272727272727,0.42857142857142855,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0
112,all_mini,3,1.0,0.07317073170731707,0.13636363636363635,1.0,0.0,0.0,0,0,1.0,0.07317073170731707,0.13636363636363635,1.0,1.0,0.07317073170731707,0.13636363636363635,1.0
113,q_bv2,3,1.0,0.07317073170731707,0.13636363636363635,1.0,0.0,0.0,0,0,1.0,0.07317073170731707,0.13636363636363635,1.0,1.0,0.07317073170731707,0.13636363636363635,1.0
114,mpnet,3,1.0,0.07317073170731707,0.13636363636363635,1.0,0.0,0.0,0,0,1.0,0.07317073170731707,0.13636363636363635,1.0,1.0,0.07317073170731707,0.13636363636363635,1.0
115,labase,3,1.0,0.07317073170731707,0.13636363636363635,1.0,0.0,0.0,0,0,1.0,0.07317073170731707,0.13636363636363635,1.0,1.0,0.07317073170731707,0.13636363636363635,1.0
116,all_mini,3,1.0,0.2727272727272727,0.42857142857142855,1.0,0.0,0.0,0,0,1.0,0.2727272727272727,0.42857142857142855,1.0,1.0,0.2727272727272727,0.42857142857142855,1.0
117,q_bv2,3,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.9514426589871553,0.0,0.0,0,0,0.0,0.0,0,1.0,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.9514426589871553
118,mpnet,3,1.0,0.2727272727272727,0.42857142857142855,1.0,0.0,0.0,0,0,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.8145672023038535,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.8145672023038535
119,labase,3,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.9514426589871553,0.0,0.0,0,0,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.9514426589871553,1.0,0.2727272727272727,0.42857142857142855,1.0
120,all_mini,3,0.3333333333333333,0.25,0.28571428571428575,1.0,0.0,0.0,0,0,0.3333333333333333,0.25,0.28571428571428575,0.8213137146137828,0.3333333333333333,0.25,0.28571428571428575,1.0
121,q_bv2,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
122,mpnet,3,0.3333333333333333,0.25,0.28571428571428575,0.7967075809905066,0.0,0.0,0,0,0.3333333333333333,0.25,0.28571428571428575,1.0,0.3333333333333333,0.25,0.28571428571428575,0.7967075809905066
123,labase,3,0.3333333333333333,0.25,0.28571428571428575,0.7967075809905066,0.0,0.0,0,0,0.3333333333333333,0.25,0.28571428571428575,0.6885288809404666,0.3333333333333333,0.25,0.28571428571428575,1.0
124,all_mini,3,0.6666666666666666,0.2857142857142857,0.4,0.8145672023038535,0.0,0.0,0,0,0.6666666666666666,0.2857142857142857,0.4,0.8145672023038535,0.6666666666666666,0.2857142857142857,0.4,0.8145672023038535
125,q_bv2,3,0.6666666666666666,0.2857142857142857,0.4,0.9514426589871553,1.0,0.42857142857142855,0.6,1.0,0.0,0.0,0,1.0,0.3333333333333333,0.14285714285714285,0.2,0.7579237460681981
126,mpnet,3,1.0,0.42857142857142855,0.6,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.6666666666666666,0.2857142857142857,0.4,0.9514426589871553
127,labase,3,0.6666666666666666,0.2857142857142857,0.4,0.6934264036172708,0.3333333333333333,0.14285714285714285,0.2,0.7967075809905066,0.6666666666666666,0.2857142857142857,0.4,0.6934264036172708,0.6666666666666666,0.2857142857142857,0.4,0.6934264036172708
128,all_mini,3,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,0.0,0.0,0,0,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.7579237460681981,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0
129,q_bv2,3,0.0,0.0,0,0.9197207891481876,0.0,0.0,0,0,0.0,0.0,0,0.9197207891481876,0.0,0.0,0,0.9197207891481876
130,mpnet,3,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.6885288809404666,0.0,0.0,0,0,0.0,0.0,0,0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0
131,labase,3,0.0,0.0,0,0.6309297535714575,0.0,0.0,0,0,0.0,0.0,0,0.6309297535714575,0.0,0.0,0,0.6934264036172708
132,all_mini,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
133,q_bv2,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,0.9197207891481876,0.0,0.0,0,1.0
134,mpnet,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,0.6309297535714575
135,labase,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,0.0,0.0,0,1.0
136,all_mini,3,1.0,0.6,0.7499999999999999,1.0,0.0,0.0,0,0,0.0,0.0,0,0.6934264036172708,1.0,0.6,0.7499999999999999,1.0
137,q_bv2,3,1.0,0.6,0.7499999999999999,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.6666666666666666,0.4,0.5,0.9197207891481876
138,mpnet,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
139,labase,3,1.0,0.6,0.7499999999999999,1.0,0.3333333333333333,0.2,0.25,0.6309297535714574,0.0,0.0,0,0,1.0,0.6,0.7499999999999999,1.0
140,all_mini,3,0.6666666666666666,0.15384615384615385,0.25,0.9514426589871553,0.0,0.0,0,0,0.3333333333333333,0.07692307692307693,0.125,0.8213137146137828,0.3333333333333333,0.07692307692307693,0.125,1.0
141,q_bv2,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.3333333333333333,0.07692307692307693,0.125,0.7579237460681981,0.0,0.0,0,1.0
142,mpnet,3,0.6666666666666666,0.15384615384615385,0.25,0.8145672023038535,0.3333333333333333,0.07692307692307693,0.125,1.0,0.0,0.0,0,1.0,0.6666666666666666,0.15384615384615385,0.25,0.9514426589871553
143,labase,3,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,1.0,0.3333333333333333,0.07692307692307693,0.125,0.8213137146137828
144,all_mini,3,1.0,0.16666666666666666,0.2857142857142857,1.0,0.6666666666666666,0.1111111111111111,0.1904761904761905,1.0,0.0,0.0,0,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0
145,q_bv2,3,1.0,0.16666666666666666,0.2857142857142857,1.0,0.6666666666666666,0.1111111111111111,0.1904761904761905,1.0,0.0,0.0,0,0,1.0,0.16666666666666666,0.2857142857142857,1.0
146,mpnet,3,1.0,0.16666666666666666,0.2857142857142857,1.0,0.3333333333333333,0.05555555555555555,0.09523809523809525,0.9639404333166532,0.6666666666666666,0.1111111111111111,0.1904761904761905,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0
147,labase,3,1.0,0.16666666666666666,0.2857142857142857,1.0,0.0,0.0,0,0.5,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0
148,all_mini,3,0.6666666666666666,0.10526315789473684,0.18181818181818182,0.9514426589871553,0.0,0.0,0,0,0.0,0.0,0,0,0.6666666666666666,0.10526315789473684,0.18181818181818182,1.0
149,q_bv2,3,0.3333333333333333,0.05263157894736842,0.09090909090909091,0.7579237460681981,0.0,0.0,0,0,0.0,0.0,0,0,0.6666666666666666,0.10526315789473684,0.18181818181818182,1.0
150,mpnet,3,1.0,0.15789473684210525,0.2727272727272727,1.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.15789473684210525,0.2727272727272727,1.0
151,labase,3,1.0,0.15789473684210525,0.2727272727272727,1.0,0.3333333333333333,0.05263157894736842,0.09090909090909091,1.0,0.0,0.0,0,0,1.0,0.15789473684210525,0.2727272727272727,1.0
152,all_mini,3,1.0,0.42857142857142855,0.6,1.0,1.0,0.42857142857142855,0.6,1.0,1.0,0.42857142857142855,0.6,1.0,1.0,0.42857142857142855,0.6,1.0
153,q_bv2,3,1.0,0.42857142857142855,0.6,1.0,1.0,0.42857142857142855,0.6,1.0,1.0,0.42857142857142855,0.6,1.0,1.0,0.42857142857142855,0.6,1.0
154,mpnet,3,1.0,0.42857142857142855,0.6,1.0,0.0,0.0,0,0,1.0,0.42857142857142855,0.6,1.0,1.0,0.42857142857142855,0.6,1.0
155,labase,3,1.0,0.42857142857142855,0.6,1.0,1.0,0.42857142857142855,0.6,1.0,1.0,0.42857142857142855,0.6,1.0,1.0,0.42857142857142855,0.6,1.0
156,all_mini,3,0.6666666666666666,0.2,0.30769230769230765,0.8145672023038535,0.0,0.0,0,1.0,0.3333333333333333,0.1,0.15384615384615383,1.0,0.6666666666666666,0.2,0.30769230769230765,0.8145672023038535
157,q_bv2,3,0.6666666666666666,0.2,0.30769230769230765,0.8145672023038535,0.6666666666666666,0.2,0.30769230769230765,0.6934264036172708,0.3333333333333333,0.1,0.15384615384615383,0.58688267143572,0.6666666666666666,0.2,0.30769230769230765,0.8145672023038535
158,mpnet,3,0.6666666666666666,0.2,0.30769230769230765,0.8145672023038535,0.0,0.0,0,0,0.0,0.0,0,0,0.3333333333333333,0.1,0.15384615384615383,0.7967075809905066
159,labase,3,0.3333333333333333,0.1,0.15384615384615383,0.6885288809404666,0.0,0.0,0,0,0.0,0.0,0,1.0,0.3333333333333333,0.1,0.15384615384615383,0.6885288809404666
160,all_mini,3,1.0,0.3,0.4615384615384615,1.0,1.0,0.3,0.4615384615384615,1.0,0.0,0.0,0,1.0,1.0,0.3,0.4615384615384615,1.0
161,q_bv2,3,0.6666666666666666,0.2,0.30769230769230765,1.0,0.6666666666666666,0.2,0.30769230769230765,0.8145672023038535,0.0,0.0,0,0,0.6666666666666666,0.2,0.30769230769230765,1.0
162,mpnet,3,0.3333333333333333,0.1,0.15384615384615383,0.8213137146137828,0.0,0.0,0,0,0.0,0.0,0,0,0.6666666666666666,0.2,0.30769230769230765,0.8145672023038535
163,labase,3,0.3333333333333333,0.1,0.15384615384615383,0.8213137146137828,0.0,0.0,0,0,0.3333333333333333,0.1,0.15384615384615383,0.7579237460681981,0.3333333333333333,0.1,0.15384615384615383,0.8213137146137828
164,all_mini,3,0.6666666666666666,0.2222222222222222,0.3333333333333333,1.0,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.7579237460681981,0.3333333333333333,0.1111111111111111,0.16666666666666666,1.0,0.6666666666666666,0.2222222222222222,0.3333333333333333,1.0
165,q_bv2,3,0.3333333333333333,0.1111111111111111,0.16666666666666666,1.0,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.6885288809404666,0.3333333333333333,0.1111111111111111,0.16666666666666666,1.0,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.9514426589871553
